"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3YWBXC5B","conferencePaper","2021","Seganti, Alessandro; Firląg, Klaudia; Skowronska, Helena; Satława, Michał; Andruszkiewicz, Piotr","Multilingual Entity and Relation Extraction Dataset and Model","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","","","10.18653/v1/2021.eacl-main.166","https://aclanthology.org/2021.eacl-main.166","We present a novel dataset and model for a multilingual setting to approach the task of Joint Entity and Relation Extraction. The SMiLER dataset consists of 1.1 M annotated sentences, representing 36 relations, and 14 languages. To the best of our knowledge, this is currently both the largest and the most comprehensive dataset of this type. We introduce HERBERTa, a pipeline that combines two independent BERT models: one for sequence classiﬁcation, and the other for entity tagging. The model achieves micro F1 81.49 for English on this dataset, which is close to the current SOTA on CoNLL, SpERT.","2021","2025-02-06 08:47:23","2025-02-06 08:47:23","2023-08-22 09:20:04","1946-1955","","","","","","Smiler","","","","","Association for Computational Linguistics","Online","en","True","","","https://github.com/samsungnlp/smiler/","DOI.org (Crossref)","","","","/root/snap/zotero-snap/common/Zotero/storage/CE4DWDGJ/Seganti et al. - 2021 - Multilingual Entity and Relation Extraction Datase.pdf","","FILTER_STEP; DOMAIN:?; TASK:Relextract; GRANULARITY:Sentences; TASK:Ner; LANG:Multi; LANG:Arabic; LANG:English; LANG:German; DATATYPEPROP:?; SYNTHGENERATION_BIN:?; SELECTIONMETHOD:Automatic; NBTYPEREL:10¹; NBDOC:?; NBENTITY:?; NBSENT:?; NBTRIPLES:?; SOURCE:Wikipedia; SELECTIONMETHOD:Manual; NBTYPEENTITY:10⁰; SOURCE:Dbpedia; LANG:French; LANG:Spanish; LANG:Dutch; LANG:Russian; LANG:Finish; LANG:Italian; LANG:Polish; LANG:Portuguese; LANG:Sloven","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the 16th Conference of the European Chapter of the Association for Computational Linguistics: Main Volume","","","","","","","","","","","","","","",""
"KP2UAPFC","conferencePaper","2021","Xie, Chenhao; Liang, Jiaqing; Liu, Jingping; Huang, Chengsong; Huang, Wenhao; Xiao, Yanghua","Revisiting the Negative Data of Distantly Supervised Relation Extraction","Proceedings of the 59th Annual Meeting of the Association for Computational Linguistics and the 11th International Joint Conference on Natural Language Processing (Volume 1: Long Papers)","","","10.18653/v1/2021.acl-long.277","https://aclanthology.org/2021.acl-long.277/","Distantly supervision automatically generates plenty of training samples for relation extraction. However, it also incurs two major problems: noisy labels and imbalanced training data. Previous works focus more on reducing wrongly labeled relations (false positives) while few explore the missing relations that are caused by incompleteness of knowledge base (false negatives). Furthermore, the quantity of negative labels overwhelmingly surpasses the positive ones in previous problem formulations. In this paper, we first provide a thorough analysis of the above challenges caused by negative data. Next, we formulate the problem of relation extraction into as a positive unlabeled learning task to alleviate false negative problem. Thirdly, we propose a pipeline approach, dubbed ReRe, that first performs sentence classification with relational labels and then extracts the subjects/objects. Experimental results show that the proposed method consistently outperforms existing approaches and remains excellent performance even learned with a large quantity of false positive samples. Source code is available online at https://github.com/redreamality/RERE-relation-extraction.","2021-08","2025-02-06 08:47:23","2025-02-06 08:47:23","2025-01-30 10:24:50","3572–3581","","","","","","SKE21","","","","","Association for Computational Linguistics","Online","","","","","","ACLWeb","","","","/root/snap/zotero-snap/common/Zotero/storage/7BI5T6KS/Xie et al. - 2021 - Revisiting the Negative Data of Distantly Supervised Relation Extraction.pdf","","FILTER_STEP","","Zong, Chengqing; Xia, Fei; Li, Wenjie; Navigli, Roberto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ACL-IJCNLP 2021","","","","","","","","","","","","","","",""
"UXIAFLY9","conferencePaper","2016","Pontiki, Maria; Galanis, Dimitris; Papageorgiou, Haris; Androutsopoulos, Ion; Manandhar, Suresh; AL-Smadi, Mohammad; Al-Ayyoub, Mahmoud; Zhao, Yanyan; Qin, Bing; De Clercq, Orphée; Hoste, Véronique; Apidianaki, Marianna; Tannier, Xavier; Loukachevitch, Natalia; Kotelnikov, Evgeniy; Bel, Nuria; Jiménez-Zafra, Salud María; Eryiğit, Gülşen","SemEval-2016 Task 5: Aspect Based Sentiment Analysis","Proceedings of the 10th International Workshop on Semantic Evaluation (SemEval-2016)","","","10.18653/v1/S16-1002","https://aclanthology.org/S16-1002/","","2016-06","2025-02-06 08:47:23","2025-02-06 08:47:23","2025-01-30 09:58:07","19–30","","","","","","SemEval2016","","","","","Association for Computational Linguistics","San Diego, California","","","","","","ACLWeb","","","","/root/snap/zotero-snap/common/Zotero/storage/D3ZZHZ4D/Pontiki et al. - 2016 - SemEval-2016 Task 5 Aspect Based Sentiment Analysis.pdf","","FILTER_STEP","","Bethard, Steven; Carpuat, Marine; Cer, Daniel; Jurgens, David; Nakov, Preslav; Zesch, Torsten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SemEval 2016","","","","","","","","","","","","","","",""
"NE9DVMCL","conferencePaper","2020","Han, Xu; Dai, Yi; Gao, Tianyu; Lin, Yankai; Liu, Zhiyuan; Li, Peng; Sun, Maosong; Zhou, Jie","Continual Relation Learning via Episodic Memory Activation and Reconsolidation","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","","","10.18653/v1/2020.acl-main.573","https://aclanthology.org/2020.acl-main.573/","Continual relation learning aims to continually train a model on new data to learn incessantly emerging novel relations while avoiding catastrophically forgetting old relations. Some pioneering work has proved that storing a handful of historical relation examples in episodic memory and replaying them in subsequent training is an effective solution for such a challenging problem. However, these memory-based methods usually suffer from overfitting the few memorized examples of old relations, which may gradually cause inevitable confusion among existing relations. Inspired by the mechanism in human long-term memory formation, we introduce episodic memory activation and reconsolidation (EMAR) to continual relation learning. Every time neural models are activated to learn both new and memorized data, EMAR utilizes relation prototypes for memory reconsolidation exercise to keep a stable understanding of old relations. The experimental results show that EMAR could get rid of catastrophically forgetting old relations and outperform the state-of-the-art continual learning models.","2020-07","2025-02-06 08:47:23","2025-02-06 08:47:23","2025-01-30 12:51:15","6429–6440","","","","","","SIMPLEQUESTIONS","","","","","Association for Computational Linguistics","Online","","","","","","ACLWeb","","","","/root/snap/zotero-snap/common/Zotero/storage/XYGS9EQY/Han et al. - 2020 - Continual Relation Learning via Episodic Memory Activation and Reconsolidation.pdf","","FILTER_STEP","","Jurafsky, Dan; Chai, Joyce; Schluter, Natalie; Tetreault, Joel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ACL 2020","","","","","","","","","","","","","","",""
"AKL9L937","conferencePaper","2015","Pontiki, Maria; Galanis, Dimitris; Papageorgiou, Haris; Manandhar, Suresh; Androutsopoulos, Ion","SemEval-2015 Task 12: Aspect Based Sentiment Analysis","Proceedings of the 9th International Workshop on Semantic Evaluation (SemEval 2015)","","","10.18653/v1/S15-2082","https://aclanthology.org/S15-2082/","","2015-06","2025-02-06 08:47:23","2025-02-06 08:47:23","2025-01-30 10:59:25","486–495","","","","","","SemEval2015","","","","","Association for Computational Linguistics","Denver, Colorado","","","","","","ACLWeb","","","","/root/snap/zotero-snap/common/Zotero/storage/CXA2GISP/Pontiki et al. - 2015 - SemEval-2015 Task 12 Aspect Based Sentiment Analysis.pdf","","FILTER_STEP","","Nakov, Preslav; Zesch, Torsten; Cer, Daniel; Jurgens, David","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SemEval 2015","","","","","","","","","","","","","","",""
"3SK32NAY","conferencePaper","2009","Hendrickx, Iris; Kim, Su Nam; Kozareva, Zornitsa; Nakov, Preslav; Ó Séaghdha, Diarmuid; Padó, Sebastian; Pennacchiotti, Marco; Romano, Lorenza; Szpakowicz, Stan","SemEval-2010 task 8: multi-way classification of semantic relations between pairs of nominals","Proceedings of the Workshop on Semantic Evaluations: Recent Achievements and Future Directions - DEW '09","978-1-932432-31-2","","10.3115/1621969.1621986","http://portal.acm.org/citation.cfm?doid=1621969.1621986","SemEval-2 Task 8 focuses on Multi-way classiﬁcation of semantic relations between pairs of nominals. The task was designed to compare different approaches to semantic relation classiﬁcation and to provide a standard testbed for future research. This paper deﬁnes the task, describes the training and test data and the process of their creation, lists the participating systems (10 teams, 28 runs), and discusses their results.","2009","2025-02-06 08:47:23","2025-02-06 08:47:23","2023-02-28 16:28:16","94","","","","","","SemEval2010","","","","","Association for Computational Linguistics","Boulder, Colorado","en","True","","","https://drive.google.com/file/d/0B_jQiLugGTAkMDQ5ZjZiMTUtMzQ1Yy00YWNmLWJlZDYtOWY1ZDMwY2U4YjFk/view?sort=name&layout=list&num=50","DOI.org (Crossref)","","{'citing': ['10.1186/s13638-020-01720-6', '10.1016/j.oregeorev.2021.104200', '10.1007/978-3-030-80119-9_64', '10.1007/978-981-16-1964-9_8', '10.1007/978-3-030-75762-5_28', '10.1007/s11704-020-9420-6', '10.1016/j.knosys.2021.106888', '10.1007/978-3-030-79725-6_5', '10.1061/(asce)cp.1943-5487.0000977', '10.2196/preprints.27527', '10.1007/s11390-020-9713-0', '10.1007/978-3-030-72240-1_82', '10.1007/978-3-030-81007-8_72', '10.1016/j.ipm.2021.102563', '10.1007/s42521-020-00023-1', '10.1007/978-3-030-80599-9_10', '10.1007/s10489-021-02492-2', '10.1007/s10489-021-02596-9', '10.1016/j.neucom.2021.03.066', '10.1145/3451471.3451506', '10.1016/j.jbi.2021.103820', '10.1007/s12559-021-09917-7', '10.1007/s11431-020-1673-6', '10.1016/j.neucom.2021.12.044', '10.4018/ijitwe.2020070102', '10.1007/978-981-16-8062-5_33', '10.1007/s00799-021-00310-1', '10.1111/exsy.12873', '10.48084/etasr.4300', '10.1016/j.neucom.2021.10.002', '10.1016/j.jbi.2021.103932', '10.1145/3502223.3502229', '10.1017/s135132492100036x', '10.1007/978-981-16-8885-0_29', '10.1007/s00521-021-06667-3', '10.1007/s10115-022-01665-w', '10.1007/978-981-16-9573-5_25', '10.1007/s10115-022-01663-y', '10.1016/j.eswa.2022.117113', '10.1016/j.eswa.2022.117113', '10.1109/icccbda49378.2020.9095628', '10.1109/access.2020.2966303', '10.1109/mlhpc49564.2019.00010', '10.1109/ssci50451.2021.9660108', '10.1109/itaic.2019.8785831', '10.1109/access.2020.3048088', '10.1109/ijcnn48605.2020.9207554', '10.1109/ijcnn48605.2020.9207662', '10.1007/s10489-022-03596-z', '10.1109/access.2019.2948155', '10.1007/s10115-022-01687-4', '10.1109/icosc.2019.8665497', '10.1109/access.2021.3086480', '10.1109/bibm.2018.8621228', '10.1016/j.neucom.2015.12.091', '10.1109/access.2018.2888508', '10.1109/cds52072.2021.00022', '10.1109/tai.2021.3068697', '10.1109/tetci.2021.3136598', '10.1109/access.2019.2932041', '10.1109/ithings-greencom-cpscom-smartdata-cybermatics50389.2020.00094', '10.1109/s.a.i.ence50533.2020.9303196', '10.1109/tetci.2020.3040444', '10.1109/access.2020.3034907', '10.1109/gucon48875.2020.9231227', '10.1109/taslp.2018.2852502', '10.1109/icme51207.2021.9428274', '10.1109/icdm.2019.00204', '10.1109/icdm.2019.00205', '10.1109/iucc/dsci/smartcns.2019.00071', '10.1109/taslp.2021.3082295', '10.1109/iaeac47372.2019.8997966', '10.1109/ictai.2019.00227', '10.1007/s10489-022-03731-w', '10.1109/access.2018.2877934', '10.1109/cis.2019.00032', '10.1109/gncc42960.2018.9018722', '10.1109/taslp.2019.2921726', '10.1109/access.2019.2955977', '10.1109/cset.2019.8904905', '10.1109/iccse51940.2021.9569695', '10.1109/ijcnn.2019.8852408', '10.1109/nics.2018.8606824', '10.1007/s41666-022-00116-z', '10.1007/978-3-031-16075-2_59', '10.1007/s10462-022-10239-9', '10.1007/978-3-031-17288-5_8', '10.1109/inista55318.2022.9894216', '10.1007/978-3-031-16078-3_49', '10.1145/3543174.3547117', '10.1007/978-3-031-19433-7_37', '10.1007/978-3-031-19496-2_8', '10.1016/b978-0-323-89931-4.00005-5', '10.1007/978-3-030-40223-5_2', '10.12677/csa.2022.1210245', '10.1007/s11859-017-1278-6', '10.1007/s12559-016-9425-5', '10.1017/s1351324913000041', '10.1017/s1351324913000065', '10.1017/s1351324913000107', '10.1017/s135132491900024x', '10.1093/bioinformatics/btw486', '10.1007/978-981-10-8438-6_5', '10.1007/978-981-13-3146-6_8', '10.1002/sam.10135', '10.4018/ijdwm.2019100104', '10.1162/coli_a_00301', '10.1007/s00521-016-2603-2', '10.1007/s00521-016-2680-2', '10.1186/s12859-018-2584-5', '10.1186/s12859-019-2808-3', '10.1007/978-3-030-01716-3_12', '10.1007/978-3-030-04015-4_43', '10.1007/978-3-030-14596-5_1', '10.1007/978-3-030-14799-0_12', '10.1007/978-3-030-22744-9_23', '10.1007/978-3-030-23584-0_10', '10.1007/978-3-030-30490-4_4', '10.1007/978-3-030-31964-9_6', '10.1007/978-3-030-32236-6_21', '10.1007/978-3-030-32236-6_29', '10.1007/978-3-030-32236-6_65', '10.1007/978-3-030-32236-6_72', '10.1007/978-3-319-23135-8_13', '10.1371/journal.pone.0221582', '10.1007/978-3-319-45814-4_34', '10.1007/978-3-319-46128-1_28', '10.1007/978-3-319-46349-0_21', '10.1007/978-3-319-47674-2_24', '10.1007/978-3-319-50496-4_60', '10.1007/978-3-319-56535-4_11', '10.1007/978-3-319-59569-6_13', '10.1007/978-3-319-59569-6_49', '10.1007/978-3-319-70096-0_15', '10.1007/978-3-319-73618-1_31', '10.1007/978-3-319-73618-1_38', '10.1007/978-3-319-73618-1_39', '10.1007/978-3-319-73618-1_81', '10.1007/978-3-319-93701-4_15', '10.1007/978-3-319-93803-5_35', '10.1527/tjsai.ai30-l', '10.1527/tjsai.d-g96', '10.2200/s00489ed1v01y201303hlt019', '10.1007/978-3-642-19400-9_23', '10.1007/978-3-642-25261-7_25', '10.1007/978-3-642-28604-9_32', '10.1007/978-3-642-33185-5_2', '10.1007/978-3-642-41154-0_16', '10.1109/iaeac.2017.8054150', '10.1109/iciibms.2015.7439518', '10.1109/icsc.2010.73', '10.1109/ie.2017.18', '10.1109/ie.2017.28', '10.1109/ijcnn.2017.7966407', '10.1109/spc.2013.6735129', '10.1109/taslp.2016.2573050', '10.1109/access.2017.2785229', '10.1145/3041021.3054266', '10.1145/3377713.3377784', '10.1145/3184558.3191546', '10.1145/3357384.3357997', '10.1145/3357384.3358003', '10.1145/3357384.3358003', '10.1145/3357384.3358119', '10.1145/3018896.3036386', '10.1587/nolta.10.28', '10.1007/978-3-030-00665-5_90', '10.1007/978-3-319-70087-8_16', '10.1007/978-3-030-35445-9_50', '10.1007/978-981-15-1925-3_19', '10.1007/978-3-319-93037-4_29', '10.22430/22565337.1483', '10.1145/3159652.3159709', '10.1007/978-3-030-51310-8_15', '10.1145/3402885', '10.1145/3405962.3405985', '10.1145/3340531.3411858', '10.1145/3340531.3412763', '10.1007/978-3-030-32233-5_15', '10.1007/978-3-030-63799-6_5', '10.1007/978-3-030-65218-0_16', '10.1016/j.neucom.2020.08.078', '10.1016/j.neucom.2020.08.078', '10.1016/j.neucom.2020.08.078', '10.1016/j.neucom.2020.08.078', '10.1016/j.engappai.2016.01.027', '10.1016/j.neucom.2015.11.028', '10.1016/j.jbi.2016.11.004', '10.1016/j.procs.2018.04.221', '10.1016/j.procs.2018.10.475', '10.1007/978-3-030-73539-5_1', '10.1007/978-3-030-75768-7_26', '10.2196/27527', '10.1016/j.csl.2021.101265', '10.1007/s00521-020-05087-z'], 'cited': []}","","/root/snap/zotero-snap/common/Zotero/storage/F44RU94F/Hendrickx et al. - 2009 - SemEval-2010 task 8 multi-way classification of s.pdf","","EXAMPLE; FILTER_STEP; LANG:?; TASK:Relclassif; GRANULARITY:Sentences; TASK:Ner; DOMAIN:General; DATATYPEPROP:?; SYNTHGENERATION_BIN:?; NBTYPEREL:10¹; NBDOC:?; NBENTITY:?; NBTRIPLES:?; NBTYPEENTITY:?; NBSENT:10⁴; SELECTIONMETHOD:Manual; SOURCE:Web","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","the Workshop","","","","","","","","","","","","","","",""
"YQFXH2PH","conferencePaper","2014","Pontiki, Maria; Galanis, Dimitris; Pavlopoulos, John; Papageorgiou, Harris; Androutsopoulos, Ion; Manandhar, Suresh","SemEval-2014 Task 4: Aspect Based Sentiment Analysis","Proceedings of the 8th International Workshop on Semantic Evaluation (SemEval 2014)","","","10.3115/v1/S14-2004","https://aclanthology.org/S14-2004/","","2014-08","2025-02-06 08:47:23","2025-02-06 08:47:23","2025-01-30 10:58:44","27–35","","","","","","SemEval2014","","","","","Association for Computational Linguistics","Dublin, Ireland","","","","","","ACLWeb","","","","/root/snap/zotero-snap/common/Zotero/storage/BSAQS6WZ/Pontiki et al. - 2014 - SemEval-2014 Task 4 Aspect Based Sentiment Analysis.pdf","","FILTER_STEP","","Nakov, Preslav; Zesch, Torsten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SemEval 2014","","","","","","","","","","","","","","",""
"PZSGA4Y6","conferencePaper","2018","Gábor, Kata; Buscaldi, Davide; Schumann, Anne-Kathrin; QasemiZadeh, Behrang; Zargayouna, Haïfa; Charnois, Thierry","SemEval-2018 Task 7: Semantic Relation Extraction and Classification in Scientific Papers","Proceedings of the 12th International Workshop on Semantic Evaluation","","","10.18653/v1/S18-1111","https://aclanthology.org/S18-1111/","This paper describes the first task on semantic relation extraction and classification in scientific paper abstracts at SemEval 2018. The challenge focuses on domain-specific semantic relations and includes three different subtasks. The subtasks were designed so as to compare and quantify the effect of different pre-processing steps on the relation classification results. We expect the task to be relevant for a broad range of researchers working on extracting specialized knowledge from domain corpora, for example but not limited to scientific or bio-medical information extraction. The task attracted a total of 32 participants, with 158 submissions across different scenarios.","2018-06","2025-02-06 08:47:23","2025-02-06 08:47:23","2025-02-05 13:53:20","679–688","","","","","","SemEval-2018 Task 7","","","","","Association for Computational Linguistics","New Orleans, Louisiana","","","","","","ACLWeb","","","","/root/snap/zotero-snap/common/Zotero/storage/FHTNUV4V/Gábor et al. - 2018 - SemEval-2018 Task 7 Semantic Relation Extraction and Classification in Scientific Papers.pdf","","EXAMPLE","","Apidianaki, Marianna; Mohammad, Saif M.; May, Jonathan; Shutova, Ekaterina; Bethard, Steven; Carpuat, Marine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SemEval 2018","","","","","","","","","","","","","","",""
"UJ5GUF8X","conferencePaper","2020","Jain, Sarthak; van Zuylen, Madeleine; Hajishirzi, Hannaneh; Beltagy, Iz","SciREX: A Challenge Dataset for Document-Level Information Extraction","Proceedings of the 58th Annual Meeting of the Association for Computational Linguistics","","","10.18653/v1/2020.acl-main.670","https://aclanthology.org/2020.acl-main.670","Extracting information from full documents is an important problem in many domains, but most previous work focus on identifying relationships within a sentence or a paragraph. It is challenging to create a large-scale information extraction (IE) dataset at the document level since it requires an understanding of the whole document to annotate entities and their document-level relationships that usually span beyond sentences or even sections. In this paper, we introduce SciREX, a document level IE dataset that encompasses multiple IE tasks, including salient entity identification and document level N-ary relation identification from scientific articles. We annotate our dataset by integrating automatic and human annotations, leveraging existing scientific knowledge resources. We develop a neural model as a strong baseline that extends previous state-of-the-art IE models to document-level IE. Analyzing the model performance shows a significant gap between human performance and current baselines, inviting the community to use our dataset as a challenge to develop document-level IE models. Our data and code are publicly available at https://github.com/allenai/SciREX .","2020-07","2025-02-06 08:47:21","2025-02-06 08:47:21","2023-02-28 16:23:56","7506–7516","","","","","","SciREX","","","","","Association for Computational Linguistics","Online","","True","","https://paperswithcode.com/paper/scirex-a-challenge-dataset-for-document-level","https: //github.com/allenai/SciREX","ACLWeb","","{'citing': ['10.1145/3340531.3412878', '10.1007/978-3-030-82322-1_5', '10.1007/s00799-021-00306-x', '10.1016/j.jbi.2021.103893', '10.3233/jifs-210982', '10.1007/s12559-021-09917-7', '10.1007/978-3-030-91669-5_35', '10.1007/s11192-022-04332-7', '10.3390/su14052802', '10.1109/jcdl52503.2021.00068', '10.1109/isi53945.2021.9624840', '10.1109/ijcnn52387.2021.9533869', '10.1145/3487553.3524637', '10.1145/3487553.3524654', '10.1007/s40747-022-00806-6', '10.1016/j.neucom.2022.11.064'], 'cited': []}","","/root/snap/zotero-snap/common/Zotero/storage/8UW3CTJ6/Jain et al. - 2020 - SciREX A Challenge Dataset for Document-Level Inf.pdf","","FILTER_STEP; LANG:?; TASK:Relextract; GRANULARITY:Document; TASK:Ner; DOMAIN:Science; TASK:Coref; DATATYPEPROP:?; NBTYPEREL:?; SYNTHGENERATION_BIN:?; SELECTIONMETHOD:Automatic; NBENTITY:?; NBSENT:?; NBTRIPLES:?; NBTYPEENTITY:?; SOURCE:?; SELECTIONMETHOD:Manual; NBDOC:10²","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ACL 2020","","","","","","","","","","","","","","",""
"FI7LU69R","conferencePaper","2018","Luan, Yi; He, Luheng; Ostendorf, Mari; Hajishirzi, Hannaneh","Multi-Task Identification of Entities, Relations, and Coreference for Scientific Knowledge Graph Construction","Proceedings of the 2018 Conference on Empirical Methods in Natural Language Processing","","","10.18653/v1/D18-1360","https://aclanthology.org/D18-1360/","We introduce a multi-task setup of identifying entities, relations, and coreference clusters in scientific articles. We create SciERC, a dataset that includes annotations for all three tasks and develop a unified framework called SciIE with shared span representations. The multi-task setup reduces cascading errors between tasks and leverages cross-sentence relations through coreference links. Experiments show that our multi-task model outperforms previous models in scientific information extraction without using any domain-specific features. We further show that the framework supports construction of a scientific knowledge graph, which we use to analyze information in scientific literature.","2018-10","2025-02-06 08:47:21","2025-02-06 08:47:21","2025-01-24 16:29:05","3219–3232","","","","","","SciERC","","","","","Association for Computational Linguistics","Brussels, Belgium","","","","","","ACLWeb","","","","/root/snap/zotero-snap/common/Zotero/storage/LPNITQSZ/Luan et al. - 2018 - Multi-Task Identification of Entities, Relations, and Coreference for Scientific Knowledge Graph Con.pdf","","EXAMPLE; FILTER_STEP","","Riloff, Ellen; Chiang, David; Hockenmaier, Julia; Tsujii, Jun'ichi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EMNLP 2018","","","","","","","","","","","","","","",""
"ZGGV8QL4","conferencePaper","2021","Stoica, George; Platanios, Emmanouil Antonios; Póczos, Barnabás","Re-TACRED: Addressing Shortcomings of the TACRED Dataset","The Thirty-Fifth AAAI Conference on Artificial Intelligence (AAAI-21)","","","10.48550/arXiv.2104.08398","http://arxiv.org/abs/2104.08398","TACRED is one of the largest and most widely used sentence-level relation extraction datasets. Proposed models that are evaluated using this dataset consistently set new state-of-the-art performance. However, they still exhibit large error rates despite leveraging external knowledge and unsupervised pretraining on large text corpora. A recent study suggested that this may be due to poor dataset quality. The study observed that over 50% of the most challenging sentences from the development and test sets are incorrectly labeled and account for an average drop of 8% f1-score in model performance. However, this study was limited to a small biased sample of 5k (out of a total of 106k) sentences, substantially restricting the generalizability and broader implications of its findings. In this paper, we address these shortcomings by: (i) performing a comprehensive study over the whole TACRED dataset, (ii) proposing an improved crowdsourcing strategy and deploying it to re-annotate the whole dataset, and (iii) performing a thorough analysis to understand how correcting the TACRED annotations affects previously published results. After verification, we observed that 23.9% of TACRED labels are incorrect. Moreover, evaluating several models on our revised dataset yields an average f1-score improvement of 14.3% and helps uncover significant relationships between the different models (rather than simply offsetting or scaling their scores by a constant factor). Finally, aside from our analysis we also release Re-TACRED, a new completely re-annotated version of the TACRED dataset that can be used to perform reliable evaluation of relation extraction models.","2021-04-16","2025-02-06 08:47:21","2025-02-06 08:47:21","2023-02-27 14:11:26","","","","","","","ReTACRED","","","","","AAAI","","","FALSE","","https://paperswithcode.com/paper/re-tacred-addressing-shortcomings-of-the","https://github.com/gstoica27/Re-TACRED","arXiv.org","","","","/root/snap/zotero-snap/common/Zotero/storage/9N75FA2R/Stoica et al. - 2021 - Re-TACRED Addressing Shortcomings of the TACRED D.pdf; /root/snap/zotero-snap/common/Zotero/storage/BGZCWVSU/2104.html","","EXAMPLE; FILTER_STEP; TASK:Relextract; GRANULARITY:Sentences; LANG:English; DOMAIN:Web; DATATYPEPROP:?; SYNTHGENERATION_BIN:?; NBTYPEREL:10¹; NBDOC:?; NBENTITY:?; NBTRIPLES:?; SOURCE:?; DOMAIN:News; NBSENT:10⁴; NBTYPEENTITY:10¹; SELECTIONMETHOD:Manual","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","AAAI","","","","","","","","","","","","","","",""
"N3ACIMRI","conferencePaper","2023","Ali, Manzoor; Saleem, Muhammad; Moussallem, Diego; Sherif, Mohamed Ahmed; Ngonga Ngomo, Axel-Cyrille","RELD: A Knowledge Graph of Relation Extraction Datasets","The Semantic Web","978-3-031-33454-2 978-3-031-33455-9","","10.1007/978-3-031-33455-9_20","https://link.springer.com/10.1007/978-3-031-33455-9_20","Relation extraction plays an important role in natural language processing. There is a wide range of available datasets that benchmark existing relation extraction approaches. However, most benchmarking datasets are provided in different formats containing specific annotation rules, thus making it difficult to conduct experiments on different types of relation extraction approaches. We present RELD, an RDF knowledge graph of eight open-licensed and publicly available relation extraction datasets. We modeled the benchmarking datasets into a single ontology that provides a unified format for data access, along with annotations required for training different types of relation extraction systems. Moreover, RELD abides by the Linked Data principles. To the best of our knowledge, RELD is the largest RDF knowledge graph of entities and relations from text, containing ∼1230 million triples describing 1034 relations, 2 million sentences, 3 million abstracts and 4013 documents. RELD contributes to a variety of uses in the natural language processing community, and distinctly provides unified and easy modeling of data for benchmarking relation extraction and named entity recognition models.","2023","2025-02-06 08:47:21","2025-02-06 08:47:21","2023-05-30 18:18:10","337-353","","","13870","","","RELD","","","","","Springer Nature Switzerland","Cham","en","True","","","https://github.com/dice-group/RELD","DOI.org (Crossref)","","","","/root/snap/zotero-snap/common/Zotero/storage/WIYVRWRW/Ali et al. - 2023 - RELD A Knowledge Graph of Relation Extraction Dat.pdf","","DOMAIN:?; LANG:?; TASK:Relextract; GRANULARITY:Document; GRANULARITY:Sentences; TASK:Ner; DATATYPEPROP:?; NBTYPEREL:?; SELECTIONMETHOD:?; SYNTHGENERATION_BIN:?; NBENTITY:?; NBTYPEENTITY:?; SOURCE:?; NBDOC:10³; NBSENT:10⁶; NBDOC:10⁶; NBTRIPLES:10⁹","","Pesquita, Catia; Jimenez-Ruiz, Ernesto; McCusker, Jamie; Faria, Daniel; Dragoni, Mauro; Dimou, Anastasia; Troncy, Raphael; Hertling, Sven","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
